UMAP1,UMAP2
13.271467,3.148196
-3.5292208,7.7520924
-6.367836,0.59473175
12.972399,3.191125
12.530835,2.0245998
-2.6184356,8.871832
2.5530727,18.301178
0.15110812,-2.5513597
1.8195956,-5.5220113
11.289586,2.3031754
10.711269,2.529748
-3.7325888,6.6303244
0.29615727,-4.1310368
13.9402895,3.40423
13.834084,5.903905
2.0961533,-4.653985
11.406659,6.545317
1.5160056,-4.103371
-6.028816,0.35957894
2.0885234,-3.2197332
3.5409248,-3.9917178
-0.08372372,-5.2551475
13.1341095,2.868762
-3.6725235,4.6202583
0.82155573,-2.5009296
10.791581,5.394222
7.561082,7.9790764
-0.58528113,-5.5055857
10.381895,2.1334267
-6.157684,0.4420099
-0.8499552,-4.4719286
-6.1003375,0.6156606
11.33026,2.348596
0.89405495,-3.2413368
-6.5786138,0.30513948
-0.59045976,7.060371
13.672272,3.7191339
2.8924687,17.372765
-1.0179936,-5.553605
-3.8141117,5.399371
12.9096775,3.598842
10.034235,11.176757
-0.49862286,-5.2018137
9.177946,10.641428
9.234355,10.106617
1.2903847,-5.0050774
2.737021,-2.851164
12.353191,2.4597168
1.1295581,-5.4255548
0.71459407,-1.6369139
-2.079435,8.102323
3.2532616,17.8323
3.8827639,17.756931
-6.833126,0.11379767
2.9397988,15.319848
9.67313,10.026719
3.0815456,16.120747
1.0814369,16.126116
0.7192389,16.4655
12.778694,6.357169
10.163894,11.101808
12.731662,4.866069
1.8119442,-4.810624
9.820629,10.771821
0.29643908,-5.7307763
-4.083891,5.5015903
-1.4784725,9.592354
-2.7671065,4.5258007
0.47732213,-6.117505
-1.0936615,-3.9200082
-5.9118576,0.50234485
-0.4903471,4.9264193
2.9534626,14.522523
-0.80609787,5.080862
3.904295,-4.378238
-0.075175114,-5.490483
-7.7305427,0.7219707
-4.1092334,5.923731
-2.5377908,6.477072
0.832553,-4.399353
9.880807,10.205736
1.7623783,-3.7320201
13.379549,3.7289155
2.6973212,18.108616
11.30319,2.3175085
12.395216,2.345711
-3.7987707,8.878047
12.33569,2.8433933
-6.029101,0.49704704
3.6598651,14.304401
5.289658,6.03438
11.737932,5.0977373
-0.7040156,-3.7666285
3.7086694,15.485905
-1.3320453,6.396347
2.7313185,15.242333
10.158979,11.353494
3.610703,17.530771
-4.96426,6.1992645
13.537945,5.413551
-5.0681853,5.7877464
-6.2524867,0.19560365
-0.56450224,7.5680623
9.422592,10.15758
13.266072,2.3463013
-7.214668,0.8000959
-0.61703277,-3.4036372
2.352239,15.555598
2.4322882,-3.3407025
3.0894275,-4.007946
-1.4241369,9.527902
-1.9116455,8.435326
12.305944,2.391425
0.557864,-4.125434
0.045412026,17.014238
-5.4329963,-3.9286337
-1.0435888,4.7531366
10.318182,11.43564
12.570466,1.610023
1.4544665,-4.7144747
-6.602174,0.6800359
9.457105,10.678049
7.718461,8.138359
1.7161599,-4.268656
-7.704152,-0.27044818
-7.6210327,0.4921392
0.9021155,-6.7014265
10.763195,5.0097947
-1.9169825,6.6316996
13.735606,3.5108383
-0.49812177,3.6801522
12.666814,2.8074667
2.2617738,15.545317
2.9776752,15.879919
9.666638,10.060848
13.523678,2.1609328
9.701528,10.271099
0.22641163,15.081189
3.4540026,-5.1895723
-5.2539644,8.066706
-6.1287813,0.67063
-0.23248634,-6.0000677
13.349915,6.6088543
-3.1844556,5.7573724
2.1773934,15.481114
11.759531,6.527092
-7.612815,0.51851773
12.432809,3.1346226
1.1461962,-6.0414023
12.153049,4.8719826
-6.3947926,0.78894633
2.3328586,-3.324673
10.583389,6.0779915
1.2441523,-5.8895707
12.231502,1.8989522
-2.7670393,6.614843
2.8915334,17.4216
13.270365,3.110663
-0.17553578,-3.552229
-0.27543753,-5.96432
2.8557205,17.383707
12.506329,2.0206654
-7.531447,0.52221566
0.09812254,-2.4775257
1.8624579,-5.4989696
0.8709694,16.217434
10.7167425,2.5136595
-6.615244,0.53515387
14.132723,6.956556
0.3017747,-4.1574197
13.94145,3.3887832
2.9687562,15.597743
-7.064585,-0.016893078
11.400816,6.5623217
1.4875801,-4.0636945
0.73759186,-5.694297
-7.61559,0.029715389
3.5538683,-4.006218
-5.091451,6.250354
13.0999,2.8451922
0.9548654,-6.479578
-1.4597449,7.353156
10.788812,5.4010625
2.436989,15.848007
-6.540674,0.6290688
10.397021,2.1226914
-6.209204,0.41384634
-6.7525787,0.7143839
-4.8452225,5.722725
2.5678773,16.111048
-7.6374273,0.12351224
-6.619632,0.31666344
-0.5257359,7.075112
10.231166,11.359576
13.305909,3.499498
-6.941612,0.58030844
-3.7958798,5.4100966
12.904165,3.5816574
13.290421,2.7589822
-0.39197007,-5.21573
11.09571,3.227593
12.776014,1.4832004
-0.9169195,-3.0166168
-7.1624084,-0.3969193
9.31102,10.780426
10.047238,10.975483
0.9333782,-6.3300853
11.006192,1.9672683
0.5965559,-2.3671966
0.9648325,-3.230907
10.184756,11.371989
10.144398,11.030248
5.372523,5.9536943
-7.369643,0.5976725
-7.1044135,-0.15864167
13.267639,4.907794
12.339454,5.960197
2.7637196,-4.4611897
9.375805,10.248966
1.9285468,-5.600565
-6.4259424,0.7637682
10.007208,10.248758
-0.69509774,-5.912215
-0.39225087,-3.8596644
13.665722,4.9435186
13.53603,6.2191806
12.306711,6.103768
-0.13103744,-8.977006
12.905253,1.386848
10.330588,11.475005
12.090585,4.352915
-0.41101813,-5.947293
0.62936044,-5.5031013
11.777141,1.3499749
-6.252464,0.37604395
-1.03284,-3.8041034
-6.1954613,0.32046956
10.884699,3.292914
1.8246353,-1.6039696
9.250896,10.133151
13.046109,5.201825
10.322545,1.9185154
13.042126,5.870762
-7.873555,0.39917582
-2.0759194,-2.3826625
9.73026,10.244614
13.351557,6.0988555
-7.3708625,-0.032078627
-6.073917,0.249088
-0.023797186,-4.8251677
12.168379,3.01745
-0.177812,-4.162582
12.094334,1.5338376
12.356036,2.447044
0.57639664,-3.1176805
13.833659,6.3855195
11.469864,5.06896
-6.8234835,-0.36770833
9.785804,10.228423
-6.45865,0.29280704
11.460269,0.9070583
0.554674,-2.629598
-7.7355313,0.47771803
13.349473,4.813183
-7.955274,0.23065932
12.015312,4.3433414
-0.39026856,-5.06148
1.4513471,-2.9448
1.6428506,-2.000714
13.0473385,3.2310236
-7.728239,-0.024123482
5.489914,5.8193493
-7.4943457,-0.40119946
1.9236017,-3.306887
1.7283636,-3.825774
1.9086655,-5.5363183
9.185685,10.46585
-0.9474721,-5.3044577
-6.8595033,-0.0067697614
11.256903,6.5089245
-7.136752,-0.018246697
2.9672766,-2.9132755
-0.45674697,-5.9087815
10.741591,4.9480247
11.195814,1.5228221
11.981284,6.646012
1.6562855,-6.19559
-7.5438476,-0.29388916
9.313494,10.755712
-7.1574936,0.6631733
-0.6777905,-5.8760056
9.993146,11.146744
1.0899215,-2.9216597
3.468959,-2.8776777
2.2556589,-4.5522065
-0.082629904,-1.8593103
-0.12141621,-2.6554103
-0.3348233,-5.148334
2.6713755,-3.890189
1.2730975,-3.6323037
13.628792,2.0587845
-0.8856905,-5.954871
10.138048,11.068539
1.7217406,-2.4554183
-7.918582,0.43121096
10.22745,1.8344802
2.9170187,-5.4432755
0.558658,-3.765055
9.947339,10.032734
-6.7855163,-0.02244189
-0.27533326,-4.5206275
-7.080302,0.49763063
2.046589,-2.9464357
2.8987038,-3.395031
-7.475916,0.5169916
11.904683,5.3990026
12.895015,4.671802
2.0119696,-4.2913013
12.359265,1.7932204
10.366404,11.530932
9.781524,11.148076
0.3054057,-1.9316576
0.3204556,-4.9688196
-0.34702867,-4.0079412
1.1590551,-2.7135353
0.24499734,-1.3359623
-6.073071,0.48797464
1.7127765,-2.5743792
11.958677,1.4382436
9.672899,10.64212
11.661963,2.266393
-7.2651606,0.77147293
12.937483,4.9604983
2.6615686,-3.5571518
-7.048332,-0.012014191
0.18242234,-5.8760195
-7.115968,-0.29816437
0.28144976,-6.304307
-6.0377455,0.51603836
14.007272,3.0309274
-7.920734,0.42940286
13.271819,5.622267
-7.1833634,-0.40231374
1.923045,-2.571327
13.053531,5.0545664
2.0046334,-4.398123
13.375757,5.7052507
12.739931,4.7156153
3.3264272,-4.304207
7.5886045,8.006793
0.8765355,-4.8017535
9.90977,10.6833935
2.7534578,-4.144304
-7.821947,0.051447578
1.0611331,-6.3677716
11.331307,1.329661
-6.4383616,0.5758555
0.7172726,-2.4882488
13.258362,3.8401425
11.885345,5.4254713
11.241879,2.4719603
-7.2046127,0.53306603
13.2762,3.69755
-7.3325458,-0.051017124
13.299738,3.228069
7.661513,8.076079
-0.9240596,-3.0050588
-7.10416,-0.41754615
11.223649,2.5904155
10.008878,10.783065
-6.4435596,0.14386302
9.164125,10.218668
-7.3246336,0.39249322
1.0043303,-3.2008667
10.147111,11.358124
13.059375,5.1492205
2.1488116,-4.1497884
-7.369568,0.55332124
2.044313,-3.8579063
13.2678175,4.8680825
12.394806,5.9718866
-7.4435525,0.13344549
12.437977,1.9972742
-6.622037,0.24922329
-0.6989702,-5.6814933
9.963044,10.214442
-6.779683,0.40167826
-7.3112564,0.7541265
7.542599,7.960987
13.486324,6.1896105
12.317647,6.1112323
-0.12859009,-8.97355
12.896824,1.3458447
10.338868,11.482315
12.029593,4.378889
-6.5933566,0.53375983
0.64529437,-5.530397
9.311291,10.108655
0.99263734,-5.0354214
-1.0584605,-3.8318596
0.86739904,-5.796704
10.846785,3.300224
1.7968811,-1.615625
11.731202,1.6266856
13.062712,5.236138
10.330453,1.9388998
9.814183,10.633196
0.53819007,-2.2666867
-2.0691729,-2.3840766
12.431691,6.444888
13.404836,6.1175413
3.1190817,-3.036195
0.89092326,-5.4118466
-0.018666092,-4.851589
12.141502,3.0039582
-0.18514906,-4.193626
12.051455,1.5405495
9.523163,10.827026
0.53481394,-3.0880225
13.865138,6.37579
11.468298,5.061654
-6.8492246,-0.34486565
9.735475,10.174149
0.77065974,-5.044083
11.467723,0.89780706
0.51442903,-2.657602
-7.7080507,0.50950956
13.316115,4.8216677
0.81903464,-2.4642901
9.773474,10.728035
-6.1639795,0.6507954
1.4541992,-2.9498515
1.631095,-2.0371377
10.249851,11.413609
2.1564248,-2.7304454
2.0561128,-4.8625894
-7.5084043,-0.41582945
1.9425598,-3.3061504
-7.088836,-0.14703292
1.9077698,-5.53511
10.886155,2.6390157
-6.8773227,0.5581831
1.8952544,-5.381988
11.26617,6.526607
1.9405328,-4.3132463
2.945866,-2.932956
-0.37603715,-5.8986793
10.758661,4.986882
9.192235,10.429898
11.978841,6.678861
1.6798376,-6.185923
2.5427446,-3.0448768
9.274588,10.780986
-7.1422234,0.62586063
-6.517828,0.7873282
9.998528,11.150632
1.1176463,-2.9529111
-7.5646434,0.73712397
2.2457182,-4.567358
-0.0933578,-1.8595699
-0.056844085,-2.697454
-0.47345,-5.089742
2.705317,-3.8722918
1.265261,-3.6371124
13.628452,2.0578234
-6.6439214,0.7901522
12.937818,4.7149644
-7.6327214,-0.0013730171
1.0772808,-2.1248145
10.210874,1.821845
2.9240055,-5.436132
0.5226347,-3.7405655
12.947123,6.474802
1.5867546,-4.062374
-0.26230085,-4.547211
-7.1052575,0.4381994
2.0071454,-2.8650067
2.9259067,-3.3848956
-7.5051064,0.43877652
9.750663,10.563503
10.213896,11.032226
5.33409,5.9922996
12.26334,1.8599249
14.031069,3.3158603
13.36398,2.9166725
0.3070774,-1.9565928
0.18015614,-5.125143
-0.30819514,-4.0461774
-7.698911,0.0018521178
0.24076143,-1.3656571
1.080133,-6.031156
1.7566246,-2.579729
11.93766,1.4439001
12.096951,4.1989822
9.5701475,10.836057
-0.59432495,-3.9832451
12.989609,4.9522104
2.639677,-3.566817
1.8396438,-4.795077
0.16157952,-5.856883
2.0637333,-4.0854316
0.28090933,-6.288304
-0.2763651,-5.3041706
13.994494,3.0423863
1.1633182,-1.9675677
10.06022,10.543596
2.4334993,-3.7299733
1.9649452,-2.6119237
13.083314,5.0458875
2.0663896,-4.351189
13.413103,5.6841073
10.05642,11.004016
3.3172054,-4.3054137
9.767599,11.001587
0.9159828,-4.789826
9.847546,10.599352
2.7903993,-4.184321
-7.879582,0.14074631
-6.689979,0.16759396
11.333881,1.34185
-0.454101,-5.139353
-7.9172554,0.3748887
13.249301,3.8470502
9.675274,10.552379
11.227502,2.4815981
-0.48021182,-4.1024604
13.369684,3.724715
-7.262726,0.013280974
9.955292,11.290529
11.886925,4.7795258
-0.732033,-3.8309696
-0.5129641,-5.398415
12.896618,4.161837
0.25669378,-4.842184
2.3008833,-5.3442564
0.0544645,-6.017768
0.81392545,-2.1124415
13.733708,3.401661
2.0556781,-4.9241858
-0.8901144,-5.55449
12.834052,4.2233667
-0.7186261,-4.6255302
11.839031,3.3730128
-0.22513895,-4.185332
13.240956,4.8546925
13.345978,3.5130596
12.446318,5.2906847
12.918195,4.25671
3.2267513,-4.7312837
1.8774357,-4.28489
3.054742,-5.084618
11.730705,6.735267
1.7994758,-2.6628118
12.101181,1.3608422
12.473211,3.084595
11.501306,6.2819552
2.9472806,-5.505259
12.735106,4.9610534
11.988027,1.5280327
13.478581,5.3939843
13.9306345,3.1718938
1.4146334,-5.7940803
12.448407,5.607591
0.90249586,-3.529475
0.81287205,-2.390744
1.7682968,-3.744253
0.3514752,-2.639781
13.806682,3.3797371
13.479942,6.821556
2.0322533,-2.2116609
12.605249,1.7729222
11.9979515,5.03165
13.9577,6.0811105
13.047054,6.6157417
0.8904756,-3.1946294
11.221153,6.1294165
2.6943913,-2.7106395
11.922362,1.862425
0.3680859,-6.1505218
10.962106,2.2471874
2.9293635,-5.318928
11.297801,2.4967983
12.606748,1.5350636
-0.7856786,-3.4719222
12.284496,6.4305315
12.8463545,2.017124
13.407555,5.356812
13.312651,5.3482113
13.187645,5.6250563
1.4095342,-3.4219475
11.889109,5.407192
1.0430984,-6.090488
13.219669,2.2803938
1.3275244,-2.0047624
0.62623024,-2.3421283
11.001817,1.917742
1.0360671,-3.1850264
7.1478167,-4.0690575
11.335771,2.436861
12.780616,2.4647944
0.9024791,-2.5053225
11.781932,4.9914713
0.863443,-5.861251
12.320298,6.9035697
1.497467,-4.3238525
12.414038,3.0467803
11.33713,0.8986395
2.4121096,-4.9750366
1.3908864,-4.7997437
2.0499692,-3.698837
13.262434,4.0515466
12.366103,6.0810575
0.49690416,-5.4164987
0.09957268,-3.225391
1.8562953,-3.2640307
1.8951944,-4.620639
12.234046,5.950822
-0.34804586,-6.0790277
-0.9144936,-3.9818664
12.690371,4.400932
12.567727,5.214477
12.074866,5.6884036
2.0898218,-2.781018
1.7709349,-5.5862465
13.59672,6.0043464
2.0032218,-2.3680875
12.648861,4.478623
12.477502,5.2840815
13.340332,2.839446
13.063041,4.7675242
0.91614634,-2.5488708
11.034889,1.9307023
11.368255,2.8416226
12.174424,4.4616423
2.4387727,-4.951242
2.4170218,-5.026945
11.752327,3.5451574
-0.97542995,-5.421837
11.537135,5.056408
13.050622,3.7602155
12.155802,4.7166243
1.5660472,-3.01261
0.5466219,-5.113366
2.6463995,16.082554
-4.4290867,6.7971983
0.47703022,-3.3530827
3.5547445,17.607828
4.08832,14.34729
3.4057388,14.265757
-7.8731146,0.44138598
-1.3080971,8.156074
1.510143,-4.7867823
-1.6424303,9.408031
-0.9228511,4.8115788
1.7251288,16.645681
-0.24426371,5.4725704
-4.816321,5.1210012
1.9830494,-1.2244388
-1.5098357,4.28699
-1.1106216,7.0937715
3.4646165,14.20958
-3.5477228,6.5680456
-7.1926613,-0.23486044
4.752303,16.22419
3.9716654,-2.862718
0.7597076,15.086402
13.589465,2.7266347
2.2328537,-2.647231
5.1478205,15.703605
-0.45503387,7.498717
1.7576734,17.361528
-1.9435385,9.014461
12.162503,2.937339
-3.7510722,4.4838004
-0.22295189,15.50228
0.8304241,15.348736
-3.405567,5.4782023
1.7959199,-2.9476383
-2.9679887,5.657292
-4.357181,4.332751
0.64196825,16.99444
9.731366,9.969373
10.893625,5.3736963
-2.4497025,5.1281943
4.7977834,16.0391
-2.2301304,5.0171943
-5.2174616,6.4607935
-2.9878738,5.2665987
-0.5897364,3.9361675
-0.5925783,4.968865
12.176547,1.1046817
-4.1935616,8.067323
-0.08923297,-2.9208786
-3.3623655,3.5419102
-6.123767,0.24282674
-1.22567,4.396312
7.7470493,8.162842
1.5956702,-5.9801917
4.629294,15.900852
4.358867,15.575393
-7.162591,0.26781783
3.4797425,15.528424
0.014868946,-2.570633
-3.0020988,6.316357
-1.5654649,8.050833
-1.5332066,4.518091
-1.6468202,3.8312635
7.5211706,7.939359
-2.3843613,8.913196
-5.117824,6.3621316
5.5003624,5.8213806
-2.0206256,6.6151075
1.3253473,17.567652
1.7925206,16.80833
4.34781,15.352922
0.22662877,15.568152
1.7962705,-6.2257323
-2.6925287,7.908873
-3.600699,5.5431123
-1.9549329,8.489997
-3.914704,4.247093
-4.395063,7.5227656
-2.079412,8.128743
-3.5799162,8.857042
-0.9892911,-2.2352593
9.045272,10.373708
-1.8164492,8.514987
-1.8290267,5.165159
2.9413545,-4.931689
-3.2722216,3.4707134
-0.7072604,4.760564
-1.1074342,-4.288224
-7.840351,0.62273806
-0.3995443,7.92733
12.338935,1.1279266
-3.015255,4.0810366
2.3673732,-6.0499263
2.8793125,15.904498
3.4076252,15.342139
-5.1408587,6.5127163
4.65105,16.411592
-3.8432534,8.856727
-3.074176,6.957504
2.5992858,17.866003
3.2960663,16.625254
-0.23932204,5.205386
-7.896342,0.46446148
4.3854837,16.312326
2.0747294,-1.2959557
-1.32178,5.6085954
-1.0014253,-5.794802
-1.7796205,4.5656896
12.989995,5.217868
12.532469,5.1821427
3.0320377,16.453701
-7.5477424,0.81947976
-1.2269121,-5.34896
-2.3116055,6.6841717
-6.8837166,0.6938783
13.623038,2.43721
-3.8940556,5.597577
-7.693759,0.73440814
-4.275672,8.040984
3.057103,14.389605
-1.3928843,5.20436
1.5763631,15.041755
4.217883,16.013447
-7.796567,0.29245946
-4.3914685,6.8189383
2.4835527,18.304617
-2.5657475,4.1652193
3.0134926,-2.945746
0.7404634,16.242382
-7.220801,-0.12227662
3.9258568,17.374228
0.21126954,15.887071
-3.8640995,8.504675
-4.8143935,6.8874245
-5.166987,6.279617
-0.9374388,5.7624044
-2.4997187,4.124369
1.5709585,17.338224
-3.673934,5.3837757
-3.3470922,7.0020266
1.5797559,17.315716
3.2748106,16.933443
3.3291516,14.835402
11.941171,4.983312
12.069537,2.5118318
-1.9258314,4.33131
9.925618,10.895214
5.293892,6.0203414
4.3457046,16.317144
-0.35887122,4.8058014
-1.8202932,4.8461967
3.5475247,17.526266
-1.8978326,9.058464
3.8629274,17.347994
-4.2406044,4.2501206
14.029632,3.0018744
-1.1844438,-5.9920335
-1.6441687,5.1222606
-2.3285158,6.638476
-4.1457396,5.6536803
-0.9255002,8.34447
12.237705,1.1595773
3.2470403,14.3551855
-1.5716786,3.877359
-4.4006863,4.4000382
12.002931,2.9264824
-2.631618,4.031629
-2.8132312,4.0356994
12.757791,1.6370668
-0.20986262,7.24597
-5.039607,6.8742075
5.158721,15.828742
-0.9937937,8.290987
-1.361255,7.201098
9.877917,10.039048
-1.13389,8.915473
10.389524,2.11258
9.617088,11.027094
2.059467,15.400706
-3.9606557,5.6141524
2.0231018,18.121264
1.9977922,-5.0713434
14.170495,3.4691381
-1.0427705,4.5732355
2.1508281,-3.82629
3.3156543,17.092651
-1.7903329,8.179561
0.1985543,5.915046
0.72964275,15.094857
2.5998626,16.291115
4.476915,14.180235
-3.3681214,9.159815
4.895666,15.425409
9.126225,10.599138
1.6627817,15.109336
2.2335937,15.597883
-2.6857347,8.545982
-4.529329,6.8643823
13.096491,6.1564035
4.723126,15.682551
12.696983,6.0637426
13.5415125,2.7791977
-0.5534749,5.8857937
-4.345012,4.3432527
0.2095298,6.006997
-2.195505,8.27001
4.0089602,14.580188
-1.5267785,6.399295
5.4638596,5.836293
13.020194,2.6074
-1.921874,5.5464025
-0.43704626,7.9774823
-7.366898,0.07491136
4.605131,15.084261
-2.096926,5.9621186
1.9066634,17.813839
-6.7593207,0.77727854
0.0701416,-3.8912406
-1.8758408,7.73015
4.6525416,16.004375
-1.600967,9.46451
-0.47869062,4.5794115
1.1244229,14.66687
-2.9779336,8.0241995
11.810133,3.5862324
1.422257,17.779438
-4.178059,7.02391
-1.6762644,4.419586
-0.25479922,4.7095065
-2.135974,7.585745
-1.6385672,8.742019
0.941526,15.781576
2.8082142,16.062498
12.726189,3.5140736
-0.03348352,-4.5098124
-2.6176295,6.0973697
1.1128283,16.69434
1.150364,15.819263
9.825501,10.665158
-4.0133257,4.93241
-1.0461128,7.2420864
0.61316276,-5.6377516
-4.4502716,5.1850095
0.19761243,15.830616
-0.46798694,4.765455
-1.4586047,6.846639
3.0962772,-5.1097
3.7130969,17.616413
-3.4788418,4.1754017
-0.8805799,8.167419
-3.6367893,4.6362166
-7.1621585,0.34994027
-0.4890255,-5.6599927
7.6038203,8.021633
1.8657184,18.033213
14.242778,3.3380864
0.8295521,15.459374
11.137611,1.1773752
-1.2358794,5.445892
-3.4350977,4.3433414
0.2845992,17.468445
-4.1049213,6.716107
3.569758,14.9653425
-2.7423186,8.062409
11.96395,5.6679196
-2.2669926,7.350634
12.2071495,1.2062963
9.970853,2.5784595
2.0363276,15.357003
-3.164931,5.464299
4.0694666,17.592068
-3.6703415,8.857173
-4.2468395,8.142199
12.461424,2.4512572
2.701807,14.271385
13.821195,7.5589304
-3.0270765,6.7939506
-4.0188174,6.173914
9.283032,10.569974
-0.80489826,5.663406
-3.363342,5.371154
-2.6186514,8.90015
0.48748332,16.268047
10.886133,4.0889306
-0.12930655,5.9832506
3.767541,16.204802
-7.708488,0.76226777
0.87789494,-2.291283
-2.434786,5.3173904
-0.8352195,6.070354
3.4626305,14.921593
-4.4397316,8.384477
1.3913015,16.988089
-1.2525278,8.7612705
-1.2092509,-5.8713417
-0.018522078,7.106861
0.14201099,7.5952106
2.9657478,16.562796
2.7319677,15.672445
-7.7072835,0.6881349
-4.9904475,5.787129
-2.0051773,7.261482
3.958858,15.087841
13.12447,3.7931142
-5.0655403,7.7333446
9.659362,10.11845
9.065444,10.392343
-0.05899934,8.565127
-5.272735,6.7817373
1.9452838,17.730448
10.161458,11.239151
-1.0094866,8.035188
-1.0365539,-4.8939166
-1.7025683,3.400689
-4.0579147,5.0468082
3.5268035,14.502737
-4.856029,4.8884587
2.227177,18.200739
0.25265095,15.6670475
-2.2637572,8.270155
11.680687,6.1624207
3.0092423,16.05225
-3.89936,7.2377677
-3.9414203,5.9179406
1.608234,17.54342
-7.814621,0.13998197
0.012953217,-4.6870837
1.6462649,-3.858139
-1.390619,6.6065173
13.064131,3.2354186
-7.7034984,0.046301562
-0.917467,8.095234
-1.8765875,7.6094303
-3.5743623,5.9149585
3.8689437,14.325468
0.07960212,6.380992
-5.3546224,7.5438437
2.7010372,16.573818
-4.2846446,4.506004
-0.78022414,-6.0517964
-4.307702,6.7803197
-7.00905,-0.17549326
-3.2423172,9.194091
0.21099837,-4.9975715
-3.1499784,5.7678843
-1.8266479,6.260324
0.5435691,17.693735
3.8991864,16.136806
-1.2399646,7.960637
-2.1923404,9.153901
-0.7889169,4.6514277
-0.70916647,9.311296
0.222525,15.087173
-1.7016081,6.7283163
-1.7165704,8.885689
3.7945802,14.182117
11.534045,2.887928
11.453279,5.0115805
-0.700662,9.314617
3.4360187,14.543891
-4.8304944,6.657759
-1.3612789,8.772733
1.1268973,16.247545
0.24151756,15.782391
3.5692573,14.918795
-4.802811,7.547356
1.7518765,16.644852
0.17176814,-4.9935856
1.0101069,16.942081
12.045418,2.997206
1.4236825,17.315264
-0.5483994,-4.7756147
-0.22606024,-5.40809
4.2614465,16.83637
-1.6618087,5.5841913
0.30605614,-5.6203375
2.7109182,15.471218
-1.8744318,6.9251375
2.671542,18.114563
-1.0999949,6.33367
-3.9231417,4.468074
-0.14960301,15.533556
12.380291,1.6909671
4.6253138,15.783702
0.75351506,17.339151
2.476941,16.666496
-2.896923,5.910004
0.06254036,7.242128
1.3487207,-5.602863
-0.8614308,5.2290316
-1.1816684,6.7975526
-1.0894327,7.004518
-2.8016057,5.5867357
-2.1009254,5.536971
-1.0525272,8.5030775
-4.2971125,6.741948
-3.3628304,5.6196995
-4.0367646,6.766816
13.341399,5.402498
0.47482693,6.4062867
-7.7274914,8.871904e-05
1.6667938,16.519112
-0.6276108,7.8341074
4.2231007,15.715777
-0.8209983,5.2306423
-1.8941005,7.9764986
2.0576122,16.515669
-1.0397176,-6.0094986
11.212694,2.4886718
2.4307349,18.358576
-3.6764362,3.6643007
0.6499783,15.028843
12.604008,2.788438
11.375505,2.3807595
2.4129875,15.518955
4.102646,16.990763
-4.6612024,7.557304
-0.97309595,-6.5291715
-2.514903,8.542232
2.3788798,16.084782
-0.27748203,5.362464
4.719699,15.45563
-3.9767785,6.069271
4.583576,15.626434
2.2673397,18.11665
3.390308,-2.2705452
2.3698497,16.007767
-1.1747714,6.9897714
-2.209408,5.794592
9.154632,10.579006
-4.0340376,4.941569
-2.210993,8.279857
3.7875528,17.59739
-1.791933,5.1682315
-3.454779,7.4004483
-0.15072823,-2.6462135
-1.60028,9.495524
-0.6328116,5.724939
-7.066558,-0.16317731
-7.433066,0.13922758
5.070023,16.312849
14.115988,3.670013
-3.8438098,7.258183
2.4711545,18.352879
3.4269593,-2.2594364
4.1330843,15.577619
-2.5923138,4.0934258
-0.3339788,4.1657944
-2.9855003,9.3003235
3.1541176,17.311646
2.7074778,15.263665
-3.360718,7.528027
-2.727256,4.724447
-3.552338,4.6157618
2.409142,15.707767
-7.016558,0.4479303
-1.3780144,8.735436
-1.6001137,4.561641
0.53069204,15.546088
-0.24875152,4.642183
-3.2583992,4.873224
-6.6985197,0.41499725
4.6285353,17.26628
-2.5704467,7.6920443
12.388771,3.1103582
1.5325587,-3.0672052
0.11673261,7.2614665
4.2874284,16.276075
-4.205824,4.4953504
-4.427754,6.2350163
11.697178,4.963887
4.053896,15.712656
1.8070838,-2.8599231
2.531854,14.362607
5.478819,16.225164
4.107993,17.021877
-4.309408,6.8927054
11.204771,3.2081165
-2.7852025,8.766496
-1.3539232,8.749969
-3.9918308,7.1637287
-4.1895876,7.6572328
2.4560459,16.211767
-3.849292,6.8536334
-0.9691894,8.177269
-4.373215,5.3511114
-3.2245936,5.397779
3.908264,-2.8988795
9.707848,11.13574
-0.34262675,8.432053
-3.6570694,5.8494277
-3.5856264,8.847396
-2.7718878,8.703853
-2.326276,3.9211736
1.1473956,-5.121199
9.896476,10.130441
-3.7785997,5.073715
-1.9693251,5.597528
-7.4661093,0.7750182
-3.7119653,6.0997677
12.150564,5.608398
4.0736656,16.196114
3.0068095,16.446833
2.3251479,18.115057
5.284519,6.0362105
2.947196,14.417204
3.0310044,15.902476
3.840005,-3.5734832
7.765331,8.180423
-2.9597666,6.57984
0.20462842,15.420098
4.173733,15.731906
0.86545885,-5.1633706
2.0917835,15.402076
-1.9591413,9.09098
11.864226,2.1627886
-3.3764856,3.6523652
4.021383,14.326955
-0.82333404,8.527641
2.9569945,15.754933
2.1390371,18.02337
1.2327807,-6.30097
-4.4716945,8.348992
-2.7402766,5.8806596
0.90259355,16.137983
4.149155,15.72116
-0.37301266,6.7706933
3.7306116,17.318495
0.4356025,16.203726
0.5666815,-2.1631558
-0.93592227,5.186018
4.2818656,15.985997
0.2508763,15.052414
3.7136095,-3.6015775
-1.179415,7.201278
0.7184076,15.074026
-4.0717344,7.0140553
-1.4044361,8.635835
-1.9151344,4.9118447
2.1538436,17.96432
3.5692759,15.40926
0.2222011,15.905357
-0.5719279,4.9701385
-4.3150916,4.9582353
-3.4663146,7.210219
-6.9389954,0.8027571
-1.3626829,8.10181
2.6448748,17.012718
13.310273,2.091707
