PC1,PC2
-3.3504749247090078,0.9449683120700513
-3.62927599950439,1.7607507582228565
-2.4863486098754946,-0.8978442888697015
-2.6098991155828886,-1.0043216637799284
-2.526995886216223,-1.397070660749234
-2.704748401426848,0.9317657396909467
-2.637152755618151,-1.2339414661853427
-2.5566915060370845,-0.9948275648736902
-2.6066450206826635,-0.4600330752947971
-1.9760841711531745,-1.0302207760505788
-3.6935809001895916,1.2444329916261716
-2.699297315438019,-1.099858822159774
-2.8822340154178616,1.380384898685784
-3.705392601097255,2.383694112745963
-2.313636287268497,-0.8783634147567971
-3.0731002305152075,-0.14768679276483815
-2.5551571708787226,0.046668928108651545
-1.7871298175867676,-1.7288221236446317
-2.178965638005012,-1.2869050680144565
-3.0335802451039604,-0.11770222793516337
-2.580388126441923,-0.40750379720756624
-3.6450722923115446,1.147292197469566
-2.4773460258668503,-1.5862001535953347
-1.6205841879837533,-1.7195393921638278
-3.6969198822452007,2.2169667279955156
-3.0393945195458647,2.145881031439745
-2.269564713197828,-1.9491671870061604
-2.0128506398292183,-0.8971973965971114
-3.5598417578269883,1.37424875987402
-3.247782652126123,1.6716843622358242
-1.9669677107882453,-0.592921334403698
-3.19337462199853,1.1038236535575092
-2.944912153553087,0.8446976232862334
-3.024831934618795,-0.5482717176582119
-2.925284768344527,0.5254774443656608
-2.475917298092201,-0.163107784550929
-2.4891788448981753,-1.401380977151022
-2.16591948796038,-1.5198333520657992
-2.7823128364093512,1.0270514925268952
-1.8202194403797027,-1.8731373180393074
-2.344194348733897,-0.71835078708164
-2.89803198561126,-1.1727188546716554
-2.5940084781118444,-0.6739102096288102
-3.7975857820325833,2.1939292493317337
-2.3889505185306823,-1.1411208598161537
-3.791970324050408,2.0037712886473518
-3.925047614605831,1.9545690930937867
-2.851096211609085,-0.6990031554379462
-3.224745058491516,1.2931401322639386
-3.6029972892140427,1.6233137095850931
-3.106053393705767,1.0697977990543162
-2.760653475915549,-0.0019590827966092447
-3.5550275735776102,0.4980629493471821
-3.6639245091997292,1.301172537000489
-3.555671528450484,2.2032880381375097
-2.0029488414398773,-2.0482907666506422
-2.497332454277883,-1.1827208701085192
-3.0383298855370575,-0.6902433382181068
-2.3014873118235646,-1.6948953320777975
-3.2763129498939043,0.7208719955097518
-4.2299445480234645,2.4538586065500434
-2.1259422052185704,-0.2709653903293118
-1.6794689662584026,-1.0753817560904824
-1.9259253337990492,-0.8221404216434488
-2.6598995554194533,-0.3471974975926789
-2.966556033554789,-0.8118775576098332
-2.9610155731963963,1.1320381916381956
-1.6147560177364035,-1.5820618528085648
-2.0900547684846034,-1.5117948062930076
-2.3440219272536846,-0.957839021035129
-3.255980663523652,-0.680884097809134
-1.863905842510701,-1.6971329127769545
-2.3411668948893656,-0.9882810563844092
-3.7358642776916273,2.315329669560601
-2.0328387842078475,-1.100235153385647
-3.7102077187383755,1.8077724424731214
-2.9759254910845536,1.180429974452957
-2.7139330390968084,0.2770056332575859
-2.782183417522409,0.26346746684191863
-2.6320036758986567,-0.6099504137380025
-3.6670186281759496,0.15845637050104092
-3.612154808188134,1.9873984456377138
-2.8167268578183102,-0.7235690622921636
-2.1137233557347264,-2.049698886059316
-2.4958428788078,-1.0007070725763425
-3.410302173412589,0.6292472414456229
-2.709262295816643,-0.8769594400492474
-2.6598424391009674,-0.09638400623843395
-2.158954373483149,-1.4845222947219332
-2.4484935786496624,-0.7295896276253173
-3.5506900234628187,0.8243733404123408
-1.7668958770516028,-1.537138143402899
-1.9663164252635705,-0.8833546380477205
-3.150190757649295,0.29936204208071826
-3.1151202110099514,0.14744460205579624
-2.750295582487988,0.15377587974603082
-2.3747228453374856,-1.1752601208587996
-3.320149717983475,0.30540053289130287
-3.7656039368012886,1.8720255725604869
-2.014844657890967,-1.1067360571785898
-2.911148239980362,0.5237561291612008
-2.373885886226423,-1.9755913342354774
-2.30223809681034,-1.1807048304844037
-2.6918331790034675,-1.6551228834332272
-3.058917290652266,1.7736122993176557
-3.216506348068281,0.3177046587252523
-2.2413788239223136,-0.7177288353579283
-1.7050644974169453,-1.5841978360864166
-2.492853884380405,-0.21140686861028138
-2.9665867081010178,-0.4139742919685115
-3.3050836333661513,0.6299199022037741
-2.4644896298778325,-0.0712847715652378
-3.129857957153454,0.12149396679005711
-2.0898003505613727,-2.166581350008963
-2.5800203067857947,0.528870202458297
-2.027968515510572,-1.4910513189767658
-2.808675059177716,-0.28362266598747904
-2.866056128320285,-0.5865705042751528
-3.7295037734211065,1.931246297688935
-3.324805755939178,1.0221536989751558
-2.366942426396659,-0.5241328715565821
-1.8248788976725452,-1.3703837164002064
-2.1048107294502683,-1.4293582753264533
-2.387407035217972,-1.0308751103258895
-2.0063702056091635,-1.543300927923149
-3.96258955679971,0.5002679652162128
-3.0099859808420693,-0.5125060746596033
-2.5993946719995233,-0.5353275724456379
-2.217382257890741,0.2373142426393915
-3.6604292505387934,1.774767823974741
-2.569952760020728,-0.12318894744762313
-2.2227583880579966,-0.8426591685843221
-2.7312754834719684,-1.0678772927247606
-2.851532080977178,-0.5987485083590243
-3.0669948372148457,0.029160620248849294
-1.7963507146495454,-1.5636505849996605
-3.1114731682668992,0.42522781880911126
-3.8128573792863096,2.284520627511876
-2.164918406759046,0.30520819902048113
-3.023763244361527,0.54386663218864
-3.2164193450683203,0.43295004073684207
-3.351288695519565,-0.8892713275340307
-1.808383770847834,-1.6983270871897442
-1.8630154924779798,-1.518746215786008
-3.1105980237236186,0.7052889901566712
-3.8929293137551038,1.545271694791067
-1.7101137116669252,-2.277509810408473
-3.4531759015758183,1.7973974138282112
-3.5569048650224793,1.2500851727953066
-3.998865854376224,2.3381780947963815
-2.8737193080229773,-0.9944922606094638
-2.9362923053717878,-0.5794308422763146
-2.9327523019040096,-0.005784291838364444
-2.2727774435078847,-0.8687757525938136
-3.1389289975363255,1.7120394031237973
-3.2608697278980063,1.3402195506283636
-2.805761736553095,-0.9285290152134702
-3.446643228694122,1.4529952972243276
-2.9100525396437034,-0.015045952237024339
-3.0539869895563334,1.4720027488171725
-1.9831706251783743,-2.0774293990388006
-3.319431905191409,1.8823276019485575
-3.031144363225863,0.8575276179039376
-1.682293020476775,-2.037769695639617
-2.8399551337103883,-1.2514815701579443
-1.8270395724921276,-2.210360432550579
-2.4599457166226797,-1.1848549750985797
-3.376817208322068,1.133621992436674
-2.3043944644134413,-0.0592430757862178
-3.3681523895136674,1.879934341888347
-2.867302979368734,-0.4145478347146476
-4.041547688180858,1.988285007986964
-1.4217185000860337,-1.9785974728531441
-2.8501209192061627,-0.3282415782907367
-2.383571008006374,-1.0801823543459006
-2.850069922303887,-0.11706761572372076
-2.0239494835955085,-0.46888709567496806
-1.9946531284646962,-1.8826041365596085
-3.5022820838464854,0.4450459120198912
-2.784775474526125,0.5965186656856443
-3.2894907156862927,1.1749465632556912
-1.6253390312230271,-0.9039033660302669
-3.5838820561208204,0.7815741607396249
-2.205457210283111,-1.797285381491977
-2.1881375661475655,-1.856622567169972
-2.5397640987678636,-0.3654562922313326
-3.615872057563597,1.406976953026553
-1.905313927710728,-0.7875638716095865
-3.375714989308147,-0.5196427454822721
-2.7374053701726098,0.5108188611758814
-2.7431345600902874,-0.48043742401345496
-2.369637514869273,-1.3931468183575688
-2.2316118841087365,-0.38737391120460873
-2.696028938834531,-1.6120975012159642
-3.6742934163861602,0.8424293937126248
-2.6266610019856147,-0.6297518275565579
-2.126318479562203,-1.897583445380433
-3.5445815128971763,1.2991015146444393
-1.9634904594623313,-1.3319275076196238
-2.619478625890817,-0.7738509216949524
-1.2856096792219147,-1.3033195223156309
-2.886372873246973,0.23097010075217167
-2.917095792196834,-1.2736900079038853
-2.9183625492575045,1.9896590134774652
-2.4986304575397633,-1.1926397289094155
-3.3248628667181275,-0.5678767461613813
-3.915522806006171,1.7966651211585298
-2.463263053889383,-0.8314101182123764
-2.63016729805916,-1.2136592227288796
-3.2567119406621035,-0.5422793386600178
-1.8020017381626026,-2.303224083587682
-3.3382048182895936,1.5029259241841453
-2.4099210669635966,-1.2612478005703183
-3.2945110037421266,2.035451346503759
-2.808466881300664,-0.42392787419113903
-3.293052403851256,2.221843478637078
-3.777481388377304,1.8764763579876909
-2.142258051792818,-2.1426548998905126
-2.87718788679398,-0.7556366394367527
-3.307745648764119,2.2693314446975528
-2.716149666556016,1.1210364490769704
-3.5554623171838178,1.142758134951137
-2.884584743675029,-1.0311896962762048
-1.6232408927245128,-1.760796437959414
-2.56194175705855,-1.6834129797117277
-3.238111028794351,2.2670812555456807
-3.4623708063817524,1.5950169283419162
-1.590817035883096,-0.7365699801894494
-3.507015773320862,2.2257486610982307
-2.138345060037711,-1.4678874899231866
-2.4237750597568315,0.03834308733434996
-2.2100219984506815,-1.1030815227020105
-3.6431070204057625,1.4133529129967988
-2.6880230634173685,-1.0440538101327614
-3.9407608123916673,2.41910957007444
-3.8302376414345454,2.170010379874345
-2.706789441278875,-1.629094915903563
-2.4571672114635277,-0.322779675742005
-2.1402271396650807,-0.8913049270253363
-2.5894384250847184,-0.23158420434089913
-2.961797607696736,0.631907368605748
-3.343703115613783,1.2170376352163053
-2.8213019238695134,0.19281026307430893
-1.7764922872044864,-2.067394288530836
-3.4946235711552336,2.2537312398380305
-3.2380428062305793,-0.45680897595341474
-2.9224612004660493,-0.44590486733273943
-3.729485264354976,1.8773311555104608
-2.719731506566515,-1.0381747009288003
-3.296184549476471,-0.24550682202025984
-2.8053258587337724,-0.6667193812464998
-2.5850614434615866,-0.9213890058207346
-1.6599647739087915,-0.4995469360739176
-2.38837363820253,-1.945365103395698
-2.3760158883295626,-0.7877846799285321
-3.128040322791337,0.4414431206436169
-3.2006070280600794,1.40068648071816
-3.3956544998799782,2.266710963167136
-2.4772323229875273,-1.7280506806600313
-3.031722978294419,1.2089817174754005
-3.219198022952451,1.244198541947531
-3.305466738185262,0.38521688027819545
-2.3832464858325304,-0.8034498006977095
-3.4734498521778736,1.3968177888264959
-2.669852671626601,0.1599177164142047
-3.2450691674990306,0.8789844873664105
-2.0111312497048983,-1.1063771062457812
-2.7508121733429007,-0.24546537868154544
-2.2886092771365294,-1.110745707318641
-2.2127235030587484,-1.1059756901676032
-2.3452291737636535,-1.5496781365983883
-2.625397476873997,-1.2481016988311155
-2.610414646836546,-1.3605858915755873
-3.150694097584828,0.41158699377161234
-2.3214396833370654,-1.3179072582981581
-2.9399354814756173,-0.27892884799531337
-2.0861197494943178,-1.9959846117688114
-2.3230229459160365,-1.1612867472284687
-1.7695607437308993,-0.9555554535741594
-2.3630690395807687,-1.0465952774465261
-2.481097214128777,-1.1011164545048626
-2.39847104562291,-1.5114487857240753
-3.370503507532654,1.8326012333256838
-2.2957821900348745,-1.6280387071052906
-2.4480834795504043,-1.053253123862592
-2.6202400788988487,-1.458649424185775
-2.610259424248892,0.23289796023987924
-2.88598036868254,-0.9370525373584331
-3.762256483730008,2.2703956739158686
-2.396639780083861,-0.48620429958184896
-2.252306926425628,-0.9445872332471329
-3.023919995074855,1.375890737812053
-2.6684154115608796,0.17364272839849806
-2.3154082405950205,-0.13576282946077656
-3.433412867435454,1.2562418139954106
-3.484706094146973,0.965046486894286
-1.5245834254855164,-2.1231331428524296
-3.2389351276266294,2.195412198729562
-2.221458890542844,-0.5635208611400545
-2.6541376902464,-0.9706759234268003
-3.1048992326147205,1.0825478185697603
-3.3817667814299965,-0.38782834824626633
-2.9509044041240107,0.08383023381984286
-3.353675216581361,2.329945917119894
-2.189865581134807,-0.8109578242634853
-3.240995881414461,1.3492799794487154
-2.0994979049190534,-2.1394999949608833
-2.2625682592599556,-1.9929261176389852
-2.8796176343253697,-0.8906800732187687
-2.7402334889251256,-0.4840547245984715
-2.4099876129825644,-0.02093148595751635
-1.9708869904101487,-0.17163414129469562
-2.1007727744790174,-0.47285949367078844
-1.991066273230728,-1.9665675720642235
-2.7593289012988773,0.8498753761246094
-2.1108412966270693,-1.1999083984981782
-2.7124790198010698,-0.7394271367388427
-2.9597126549909762,-0.287065945108006
-1.6709018508578959,-1.0883961990685298
-3.1493282623496017,0.7721289624360954
-2.9412713094811442,-0.44828761068470196
-3.256375410396375,1.669900583951368
-2.4885926130301006,-1.0209337761519786
-3.1041951890474797,0.6242349796576475
-2.638225453120936,0.3989974531802277
-3.771473830299978,1.3725063429455975
-2.6433222303747015,-1.7787696396649977
-2.858243049511328,-0.9002285086624678
-2.3351898985315103,-0.72708854944108
-3.436170367795887,2.1818702558324077
-2.5727206281254507,-0.8697429427630052
-1.6452754729114742,-2.254709723112735
-1.891920688318888,-1.7142037284257015
-3.568907449153499,0.48104824620073594
-1.3720077146511451,-2.0916530408070146
-2.352964441622508,-1.6854301129896603
-2.8963418646595285,-0.08083304860473475
-2.364306764972613,-0.7920591495966284
-2.971296745650947,0.4109204459360281
-2.636341070387717,-0.051388040982969965
-3.4863034945636175,2.2898340001235225
-4.218001428885502,2.4401977924589673
-2.0297356491727365,-2.0094000515357164
-4.009760117449962,1.6525448746809557
-2.832911706708124,0.42838211962053196
-1.6678920824522407,-2.338831266427076
-2.5420961841790186,0.6662722366196929
-2.495236624064275,0.627274427906982
-2.1981165077061413,-0.33345248453431287
-2.300823543497352,0.35874654365365677
-1.8222271941547479,-1.9716225254336848
-3.1072902201966803,0.739192340361114
-1.8273512314500324,-1.7079101571519264
-1.6915751976139752,-1.7910247678492421
-3.3664151607616346,1.7434613183233816
-2.3191016882068936,-0.9681636929222041
-3.592667564320077,2.074493421535541
-2.4883218855529647,-0.9463382514689396
-2.244023162376104,-0.7544874146900398
-2.7513136016733606,0.3051774117834331
-2.2101866847378617,-0.7695368013029036
-2.409714521782918,-0.8774754947583695
-1.595334112219833,-1.3283409598011877
-2.0972947945147333,-1.4191152331070926
-3.539277396220512,1.6657050929050412
-2.7011423658043974,-0.44454869994508517
-3.353346272103445,2.239975445666989
-3.8558247229982006,1.0462126146221313
-1.975262010203912,-0.89680792070194
-1.9586602983715873,-2.0058330817061805
-2.313647164286111,-1.3567435934397667
-1.590293903337794,-2.0976245230653747
-2.9580284274913575,-0.7348063257250484
-3.42532088903075,0.5940710263433766
-2.340892980867075,-1.5775453572681903
-2.4092762842764053,-0.48569209105769096
-3.3371209362425107,1.3570789599909885
-3.336884715949828,1.0318779100053137
-1.9272443424905767,-0.4637606504253034
-3.3410426315162023,2.3211697810078578
-2.276872602200311,-1.450777102025147
-2.0026000046114567,-1.6232012155547266
-2.333381804441055,-0.5313364595118069
-2.9007179504349097,-0.8286946881931597
-1.9417630393222591,-1.7249880175682957
-3.7402748127686456,2.3722088623102433
-2.83729089692984,-0.84349085727394
-1.868913063917194,-1.2680158020205314
-2.6423403281602327,-0.31543808370322485
-3.27457682010744,1.2623870228384522
-2.8618668384778805,-0.39618140878381114
-2.443565867132604,0.24683966393108453
-2.258158671754365,-1.5113638917332646
-3.157418517487608,0.3407096916168706
-2.359547084791921,-1.4989440213900567
-2.4272292587815545,-1.6111966521255467
-3.360130595561503,1.09733228595259
-3.1501687985443554,1.245519934379998
-3.1254257099205316,-0.5044673884159374
-3.1402926742181347,0.9143794414192328
-1.9606123532380808,-1.2617788895260833
-2.984915752025575,0.9609425180188016
-1.8582512120662362,-1.2829300336282183
-3.385410657930765,0.4531003857804017
-2.6645226821997245,-1.0618630739729942
-2.211034178347084,-1.6699831089412296
-2.060367960960329,-1.9466034654743123
-2.9029198007042076,-0.31518651442788015
-3.7147922845940826,1.9629269564342993
-3.678754194626808,1.665618735178589
-2.354973806724152,-0.38674271694000467
-1.918269642046384,-1.3041499273890265
-3.478046150216325,0.01615747344684959
-1.470318154775795,-1.3392498651864364
-2.02441740678194,-1.0731144628748392
-2.9296064231056707,1.1187345684295924
-2.829121537657761,0.5540322359503517
-2.5731492719773827,-0.1564123107372626
-2.0457354503700964,-0.9117930742565551
-2.307879090226866,-1.6402102992786358
-2.271140738937828,-0.6843542005296519
-3.213312204063436,0.8190447175374928
-2.1704598067516585,-0.2417619027746255
-2.1903901655859976,-0.4661177340320266
-3.5805852753198124,0.08591223757579308
-2.692457540415046,0.8155548728730148
-2.7607383144947133,0.4845294297775654
-2.4320690010853943,-2.023337926701184
-3.494278673703206,2.2582094626958638
-2.981630169865792,0.5675847876015072
-2.43869251647026,-0.2910732585240709
-2.3205146540072374,-1.2161712083817027
-3.2127651687460426,1.4722887910484954
-2.3347836220102813,-1.4589621554755836
-2.5090762943127918,0.30322234885413957
-2.2575612674671053,-0.43555039513785976
-3.547685912683928,0.7819089883662552
-2.807485062389119,-0.02190024058095645
-2.178520816361552,-1.242262713396489
-3.7093773993655637,1.249427255931268
-2.4851504800426865,-1.8486770925933513
-2.5671427865564587,-1.139510977409914
-3.1647873046615302,1.761154817761271
-2.898314111881949,0.005350247879016119
-2.0125538384777713,-0.9237983203869099
-1.7226351219293035,-0.9573206473823427
-2.089526855143537,-1.3967136974255965
-2.1488128606369195,-1.3932443834028383
-2.80339425526253,0.26992855768275853
-3.2184240307253127,1.057425983375814
-3.8368917744267517,1.7953197577059323
-2.6546946582178577,0.048571193433097806
-2.2361775143721223,-0.9312753021900385
-2.7086979877897783,-0.13650543338137042
-2.683711681769959,-1.1640048663123883
-1.9612903441254914,-0.7071956161194364
-3.043435080962983,0.1929767521062332
-2.6133821711877787,-1.3820367538749387
-2.6310221368411364,-0.061189717773864116
-3.8392431838874335,1.409233274289024
-4.0002908842093206,2.4230637706483735
-1.8488054368586873,-1.7221530235615974
-1.8717611327269312,-1.4111754233170009
-2.248726088476066,-1.2794914173236707
-4.35842598967504,2.3877335605195507
-2.3996470712525815,-0.7814794107968307
-2.7789169985881674,-1.16715715802481
-2.1068400930439757,-1.7423557377577568
-3.679924102795742,2.3330515719041776
-3.643266000078654,2.0241835764900795
-2.7359205761011967,-0.8354704572579107
-2.1695405045138423,0.17220996027860977
-2.8313892545697397,-0.19143348633124552
-1.7821312629868915,-1.9312504362359935
-1.7608730678556919,-1.1202915235777178
-3.0064556307680927,-0.25304799771459374
-3.4687175414434837,1.189116091885332
-2.869864970956839,-0.28265701882763933
-2.027356490617655,-2.095150067714809
-2.260511845050674,-1.2670271946127543
-2.9457156524893042,1.6356332588361098
-2.2206780363162544,-1.17892785338336
-2.50255518608727,-1.0596612747717278
-2.897360099644722,-0.4894953633101781
-2.588374039360433,-0.7051209117315581
-2.3273066556146804,-1.4491075535158497
-2.899273203476778,0.4622997313596944
-2.2945400259533333,-0.7349680583987694
-2.1266010058234563,-1.8075358434607758
-2.4663443739736963,-0.6533646761177354
-3.35702875542808,2.266162699962459
-2.930098676988111,-1.07196458662417
-1.8872329736219773,-1.9350985054900967
-2.6506922986929045,-0.29576201448115025
-2.341022814664689,-1.823748304029648
-3.9130421093084276,2.2868066956449393
-1.8141846864860613,-0.7609956287055611
-3.239134888101789,1.4169573156922457
-1.4712664105010664,-2.0788860399339573
-3.6508411062797115,1.847272024416962
-2.3017730302648753,-0.698504901639693
-2.6546761700508528,-1.0216729334160104
-2.0264946447573777,-0.7617189734458338
-2.052238453018402,-2.1446663909260035
-2.5315965364597535,-1.2134286897486488
-2.5765377754458134,-1.2993841014633654
-3.064065409873644,-0.23368870926984495
-3.193173927040664,-0.18366618071007737
-2.5675375928488835,-0.2776444373862828
-1.6200539718064038,-1.6094430883160458
-1.9352793958585577,-0.6630665188234615
-2.319292655097042,-1.0588274144477945
-2.526568767431848,-0.6503519858745207
-2.317912055697766,-1.5399093465418483
-2.5131164903147583,-0.7757636523793698
-2.9270386618342212,0.6798230103518667
-2.011149925296657,-1.8003274615305467
-3.8441863481495244,2.3411504616371257
-1.989668157839432,-2.1233074853975724
-3.4040938266459193,1.9269138037865545
-1.303936389399911,-1.3537276592187792
-3.2768214861715212,1.742030984923745
-2.9991430972531954,0.1819854633133933
-3.2904672769166066,1.8270162807740127
-1.6366579047023895,-1.8277898541264561
-3.9957524807423295,2.3328103062571595
-1.7864811823223723,-1.8328601622641847
-3.7941450832198984,2.313748794928186
-3.459222729785653,2.2483272376489563
-2.1245076568601893,-0.8090542643521926
-3.3324263376143084,1.102825050323287
-2.0123614745756218,-1.270958929017957
-3.734961582382286,2.3001337907060844
-2.189280717290484,-1.365767444784577
-2.852420840557164,-0.8553423493371177
-3.024460908588993,0.8729727608993424
-3.749544431269293,1.8985502063648911
-2.059553668682037,-2.061787880012779
-2.7953650181955103,-0.05164941510934753
-3.764998631463264,1.8224373953337198
-3.007122229273741,-0.2542914391941246
-2.3989765979590323,-1.7178470953788156
-3.6218216669567815,1.8530495576946782
-3.1560681012924166,-0.09836588763081605
-2.2879864880995004,0.4227089505721435
-1.7301874985843055,-2.138521343711842
-2.6407812854401653,-1.4458203232498827
-2.0167434593562263,-1.8617268967531335
-3.180297349999188,0.8126358905224874
-2.920175988780182,0.5914726876647954
-2.383035953030799,0.06466716068426652
-2.4552504425865336,-0.4476338986425659
-2.3031745953414693,-1.7257241596675907
-2.1722765432810722,-0.2167484653110742
-1.9733168261950553,-1.2960173257656205
-2.1184171297878036,-1.3616010803777665
-2.475450259279114,-0.6443704446973713
-3.3314987462968113,1.5485798098911845
-1.5714132862431651,-2.1621484360304155
-2.3006392953370614,0.004353312702326126
-2.3348023260883184,-1.1577743250569903
-2.847127464483381,0.47226850356399674
-2.01441979230221,-1.188453542876888
-2.023491253358839,-2.132889060716736
-2.349020532753993,-0.8553507923682765
-3.1492436356088764,1.4180012745350692
-3.285105512474102,-0.312375794722108
-2.210885346681901,-0.7064069977231568
-3.7136105453318873,1.6664203773687662
-2.4273396880458527,-1.4160161288283744
-2.8379451286615174,1.3200719578644844
-2.783157150620656,-1.2485536749507433
-2.5167258497913414,-1.2848232746212358
-3.3645262184095794,1.6549391921326018
-2.9093370307339677,1.0266061411474021
-1.84802887859765,-1.4000710457835122
-2.9221167841384745,-0.7880263176537561
-2.6191489213641024,-1.1997797079727117
-2.216260262824092,-1.677602292872155
-2.833961691603184,-0.7383987032326755
-2.456755800015423,-0.4978401419440743
-3.4305576129658473,0.1090638020100346
-1.9207177584349748,-1.4284123882867175
-3.255571027490039,0.9746524878448128
-2.976018092995907,1.7938842087789468
-2.355065792382427,-1.7775822181405152
-2.122833182384703,-1.0562713775379453
-1.8311739948200776,-1.6642967336082286
-1.588002581659484,-1.9815456456959504
-2.6447069528357106,-0.5023589493308949
-2.9419429438730527,1.0149013334248675
-2.142112733138067,-0.8150103288281276
-1.9015240601726644,-1.8752436692268435
-1.9853823985602694,-1.505871964273931
-3.0957349138178416,0.8806109834657389
-3.158772018096105,0.15622757145442498
-2.548214457970271,-0.7064247356757309
-1.4826275183573894,-2.1289923784109464
-2.552147368880212,0.9323713332020771
-1.8888842048092052,-1.4053759561349457
-2.150250251749664,-1.6947056410104278
-2.338887002372909,-1.157370567587435
-3.1014362587758573,0.9706516465235318
-2.7610461400371666,0.9398576619646277
-2.7031543951260804,-0.7322047965591992
-1.7216815514430404,-1.0389120952863637
-2.4895932924710205,-0.8210402300948402
-2.5655628381055404,0.10881513365755952
-1.8162402766656816,-1.1217148019571421
